ID do Empregado,Primeiro nome,Sobrenome,Gênero,Idade,Viagem de negócios,Departamento,Distância de Casa (KM),Estado,Etnia,Educação,Campo da educação,Cargo de Trabalho,Estado civil,Salário,Nível de opção de ações,Ao longo do tempo,Data de contratação,Atrito,Anos na empresa,Anos na função mais recente,Anos desde a última promoção,Anos com gerente atual
AD81-458F,Robbert,Molson,Masculino,43,Algumas viagens,Tecnologia,17,New York,Branco,3,Estudos de Negócios,Engenheiro de aprendizado de máquina,Casado,254834,0,Não,44474,Não,1,1,1,1
DD00-92BB,Clementia,Beswick,Não-binário,19,Algumas viagens,Vendas,22,California,Branco,4,Marketing,Executivo de vendas,Solteiro,46813,0,Não,44478,Não,1,0,0,1
3DBF-E552,Stavro,Aird,Masculino,49,Sem viagens,Recursos Humanos,22,New York,Branco,4,Recursos Humanos,Gestor de RH,Casado,509261,1,Não,44481,Não,1,1,1,0
C14B-814C,Roby,Wintringham,Feminino,50,Viajante frequente,Vendas,26,New York,Branco,4,Economia,Executivo de vendas,Casado,214707,1,Não,44485,Não,1,1,1,1
1705-0DE5,Lita,Bicker,Feminino,38,Algumas viagens,Tecnologia,10,Illinois,Branco,3,Estudos de Negócios,Gerente de engenharia,Casado,303360,0,Não,44485,Sim,0,0,0,0
0BEE-FC20,Sherill,Covotti,Feminino,49,Algumas viagens,Vendas,43,Illinois,Branco,4,Marketing,Gerente,Solteiro,413946,0,Não,44488,Não,1,1,1,1
7815-7CAF,Moore,Ingleson,Masculino,21,Algumas viagens,Tecnologia,40,Illinois,Branco,4,Sistemas de informação,Engenheiro de software,Solteiro,65642,0,Não,44491,Não,1,1,1,0
9404-5428,Duke,Mungham,Masculino,20,Algumas viagens,Tecnologia,14,California,Branco,3,Sistemas de informação,Engenheiro de software,Casado,35355,2,Sim,44498,Não,1,0,1,1
5F99-4E0B,Marcos,Bowcher,Não-binário,21,Algumas viagens,Recursos Humanos,33,New York,Branco,2,Economia,Executivo de RH,Divorciado,70809,1,Sim,44507,Não,1,0,0,1
B70F-B17D,Ragnar,Grandisson,Masculino,37,Algumas viagens,Tecnologia,11,California,Branco,4,Sistemas de informação,Engenheiro de software senior,Solteiro,211375,1,Não,44509,Não,1,1,1,0
8CF5-DC74,Karoline,Obray,Feminino,21,Algumas viagens,Vendas,41,California,Branco,2,Economia,Executivo de vendas,Divorciado,38066,2,Não,44513,Não,1,0,0,0
11F9-3526,Carolan,Pigny,Feminino,30,Algumas viagens,Tecnologia,12,Illinois,Branco,2,Ciência da Computação,Engenheiro de software senior,Casado,264407,1,Não,44514,Não,1,1,1,0
054A-0B94,Temp,Weyland,Masculino,20,Sem viagens,Tecnologia,11,Illinois,Branco,3,Ciência da Computação,Cientista de dados,Casado,26702,2,Não,44514,Não,1,1,1,0
3F9D-8094,Denys,Ponten,Masculino,19,Viajante frequente,Vendas,13,California,Branco,2,Economia,Executivo de vendas,Solteiro,65960,3,Não,44516,Não,1,0,1,0
F33A-9C7F,Paloma,Thornton,Feminino,42,Algumas viagens,Tecnologia,38,Illinois,Branco,4,Ciência da Computação,Gerente de análise,Casado,392379,1,Não,44517,Não,1,1,1,1
F991-17F5,Kalila,Bengochea,Feminino,28,Algumas viagens,Tecnologia,43,California,Branco,4,Sistemas de informação,Engenheiro de software,Casado,89527,1,Sim,44521,Não,1,1,1,1
5F95-70A3,Shalna,Ibotson,Feminino,22,Algumas viagens,Tecnologia,19,New York,Branco,2,Sistemas de informação,Engenheiro de software,Casado,60515,2,Não,44521,Não,1,1,1,1
3CCD-CF5F,Stesha,McCay,Feminino,31,Algumas viagens,Vendas,13,California,Branco,5,Marketing,Executivo de vendas,Casado,183057,2,Não,44523,Não,1,1,1,1
D5BA-1C8B,Keefe,Teacy,Masculino,21,Algumas viagens,Tecnologia,34,New York,Branco,4,Ciência da Computação,Engenheiro de aprendizado de máquina,Solteiro,50502,0,Sim,44523,Não,1,1,1,0
1C86-C072,Janifer,Ancliffe,Feminino,38,Algumas viagens,Tecnologia,27,Illinois,Branco,4,Outro,Gerente de engenharia,Casado,301332,2,Não,44525,Não,1,1,1,1
6064-D1F0,Hatty,Noades,Feminino,21,Algumas viagens,Tecnologia,6,California,Branco,3,Sistemas de informação,Engenheiro de software,Divorciado,65743,2,Sim,44527,Não,1,0,1,0
AD0D-E79F,Cleve,Braben,Masculino,22,Algumas viagens,Vendas,16,California,Branco,2,Marketing,Executivo de vendas,Casado,53220,2,Sim,44528,Sim,0,0,0,0
0375-2F04,Lani,Raddenbury,Feminino,19,Sem viagens,Vendas,38,Illinois,Branco,4,Graduação Técnica,Executivo de vendas,Solteiro,51673,2,Não,44530,Não,1,0,1,0
D8FC-E2F7,Gigi,Monkhouse,Feminino,22,Algumas viagens,Vendas,10,California,Branco,3,Economia,Representante de vendas,Divorciado,36980,3,Sim,44531,Sim,0,0,0,0
5C56-DA86,Basilius,MacAlpin,Masculino,22,Sem viagens,Tecnologia,6,California,Branco,2,Sistemas de informação,Engenheiro de aprendizado de máquina,Solteiro,68302,0,Sim,44538,Não,1,1,1,0
DFDC-286C,Cate,Moggach,Feminino,22,Algumas viagens,Tecnologia,13,California,Branco,4,Sistemas de informação,Engenheiro de aprendizado de máquina,Solteiro,64364,0,Não,44539,Sim,0,0,0,0
7985-EB3D,Mathew,O'Dougherty,Masculino,19,Algumas viagens,Tecnologia,2,Illinois,Branco,2,Sistemas de informação,Cientista de dados,Solteiro,52260,1,Não,44539,Não,1,1,1,0
0C54-705D,Grata,Yannoni,Feminino,50,Algumas viagens,Vendas,37,New York,Branco,2,Marketing,Gerente,Casado,291477,0,Não,44540,Não,1,0,0,1
E529-A8FA,Julius,Smorfit,Masculino,22,Algumas viagens,Tecnologia,11,California,Branco,4,Sistemas de informação,Engenheiro de software,Solteiro,22382,0,Não,44542,Não,1,0,1,1
4DE2-9EB3,Isacco,Origan,Não-binário,22,Sem viagens,Tecnologia,7,California,Branco,3,Sistemas de informação,Engenheiro de software,Casado,27782,3,Não,44543,Não,1,1,1,1
37DA-C03F,Wanids,Riggert,Feminino,19,Sem viagens,Tecnologia,8,California,Branco,2,Ciência da Computação,Engenheiro de software,Solteiro,54502,1,Não,44552,Não,1,0,1,1
A663-B3DF,Wynny,Pechell,Feminino,41,Viajante frequente,Vendas,4,California,Branco,4,Economia,Executivo de vendas,Divorciado,175032,2,Não,44552,Não,1,0,0,0
F9D2-5579,Nancie,Storck,Feminino,21,Viajante frequente,Tecnologia,17,California,Branco,2,Sistemas de informação,Engenheiro de software senior,Casado,49516,1,Não,44555,Não,1,1,1,0
0C5B-2EF4,Amery,Theunissen,Masculino,20,Algumas viagens,Tecnologia,35,California,Branco,3,Sistemas de informação,Engenheiro de software,Solteiro,28506,0,Não,44556,Não,1,0,1,1
C509-6E46,Ulrica,Butterworth,Feminino,19,Algumas viagens,Tecnologia,10,Illinois,Branco,4,Ciência da Computação,Engenheiro de software senior,Solteiro,51802,0,Sim,44557,Não,1,1,1,0
7AA0-5766,Devin,Bernhardsson,Feminino,22,Viajante frequente,Tecnologia,28,California,Branco,4,Ciência da Computação,Cientista de dados,Casado,63571,1,Não,44558,Sim,0,0,0,0
8E8F-DDC8,Christoffer,Peaple,Masculino,19,Algumas viagens,Vendas,4,Illinois,Branco,4,Marketing,Executivo de vendas,Solteiro,38726,1,Sim,44558,Não,1,0,0,1
03D5-622D,Aurora,Whate,Feminino,21,Sem viagens,Vendas,43,California,Branco,1,Marketing,Executivo de vendas,Casado,54355,1,Sim,44561,Não,1,0,1,1
C28E-0CC3,Urbano,Akett,Masculino,19,Algumas viagens,Tecnologia,6,California,Branco,3,Ciência da Computação,Engenheiro de software,Solteiro,41539,0,Não,44565,Não,0,0,0,0
EB66-D679,Pryce,Bode,Masculino,20,Algumas viagens,Vendas,8,California,Branco,3,Marketing,Representante de vendas,Divorciado,27060,1,Sim,44565,Sim,0,0,0,0
BEBB-3E92,Flinn,Redferne,Masculino,24,Viajante frequente,Recursos Humanos,17,California,Branco,5,Recursos Humanos,Executivo de RH,Solteiro,93008,0,Sim,44565,Não,0,0,0,0
E911-EAF3,Bell,Paolacci,Feminino,24,Algumas viagens,Tecnologia,25,New York,Branco,1,Sistemas de informação,Cientista de dados,Divorciado,26973,3,Não,44571,Não,0,0,0,0
0602-02AB,Lynnet,Foord,Feminino,35,Algumas viagens,Vendas,36,California,Branco,2,Marketing,Gerente,Casado,487746,1,Não,44573,Não,0,0,0,0
860E-0FA9,Zonda,Lefeuvre,Feminino,18,Viajante frequente,Tecnologia,34,New York,Branco,4,Sistemas de informação,Engenheiro de software,Solteiro,54085,1,Sim,44574,Não,0,0,0,0
7A98-768E,Ericha,Tomczykowski,Feminino,18,Algumas viagens,Vendas,20,California,Branco,3,Graduação Técnica,Executivo de vendas,Solteiro,58523,0,Não,44586,Sim,0,0,0,0
A5CD-8AB8,Hildagarde,Marks,Feminino,18,Algumas viagens,Tecnologia,32,California,Branco,4,Sistemas de informação,Engenheiro de software,Solteiro,24906,0,Não,44586,Não,0,0,0,0
4268-9EAD,Hymie,Jedryka,Masculino,24,Algumas viagens,Tecnologia,9,New York,Branco,3,Sistemas de informação,Engenheiro de aprendizado de máquina,Solteiro,108352,0,Sim,44587,Não,0,0,0,0
B324-A703,Cherri,Lugg,Feminino,19,Algumas viagens,Tecnologia,14,California,Branco,3,Ciência da Computação,Engenheiro de software,Solteiro,36554,0,Não,44592,Não,0,0,0,0
A12D-DAF8,Aurelie,Littlejohn,Feminino,18,Algumas viagens,Vendas,43,California,Branco,4,Economia,Executivo de vendas,Solteiro,41708,0,Não,44598,Não,0,0,0,0
135D-DF79,Lew,Muzzall,Masculino,18,Viajante frequente,Vendas,41,California,Branco,4,Marketing,Executivo de vendas,Solteiro,72639,2,Não,44599,Não,0,0,0,0
078A-E0F5,Antonino,Gillcrist,Masculino,18,Algumas viagens,Vendas,18,California,Branco,4,Marketing,Executivo de vendas,Solteiro,52198,0,Não,44603,Não,0,0,0,0
401F-CC71,Ezekiel,Phipps,Masculino,31,Algumas viagens,Vendas,36,New York,Branco,3,Marketing,Executivo de vendas,Solteiro,139882,0,Não,44603,Não,0,0,0,0
141B-D354,Ezmeralda,Harbach,Prefiro não dizer,21,Algumas viagens,Tecnologia,43,New York,Branco,3,Ciência da Computação,Engenheiro de software,Solteiro,33306,0,Não,44606,Não,0,0,0,0
2EC6-E2E0,Ferne,Humbell,Feminino,36,Viajante frequente,Tecnologia,29,California,Branco,3,Sistemas de informação,Engenheiro de software,Solteiro,144071,1,Não,44607,Não,0,0,0,0
9F17-01F4,Orton,Vanichkin,Masculino,21,Algumas viagens,Tecnologia,30,California,Branco,3,Ciência da Computação,Engenheiro de software,Solteiro,38906,0,Não,44607,Não,0,0,0,0
93FF-A33D,Bart,Jebb,Masculino,23,Algumas viagens,Tecnologia,28,New York,Branco,3,Sistemas de informação,Engenheiro de aprendizado de máquina,Solteiro,83064,3,Não,44607,Não,0,0,0,0
FD1A-92C2,Belvia,Dockrell,Feminino,35,Algumas viagens,Vendas,21,California,Branco,4,Marketing,Executivo de vendas,Solteiro,225565,1,Não,44608,Não,0,0,0,0
A687-74F8,Say,Slyme,Masculino,19,Algumas viagens,Tecnologia,7,New York,Branco,4,Estudos de Negócios,Engenheiro de software,Solteiro,29266,1,Não,44608,Não,0,0,0,0
ECDA-E9F0,Conway,Huntall,Masculino,21,Sem viagens,Tecnologia,20,California,Branco,1,Estudos de Negócios,Engenheiro de aprendizado de máquina,Casado,55170,1,Não,44610,Não,0,0,0,0
22C9-83A6,Chick,Ballach,Não-binário,20,Viajante frequente,Tecnologia,16,California,Branco,3,Sistemas de informação,Engenheiro de software,Casado,38717,1,Não,44611,Não,0,0,0,0
F469-0427,Krissie,Albery,Feminino,19,Viajante frequente,Recursos Humanos,31,New York,Branco,4,Marketing,Recrutador,Solteiro,36832,1,Sim,44612,Sim,0,0,0,0
3051-927B,Gisella,McRannell,Feminino,39,Algumas viagens,Recursos Humanos,28,New York,Branco,3,Recursos Humanos,RH parceiro de negócios,Solteiro,443218,1,Não,44613,Não,0,0,0,0
1EA5-85A8,Lovell,Clee,Masculino,21,Algumas viagens,Tecnologia,18,New York,Branco,2,Sistemas de informação,Engenheiro de aprendizado de máquina,Casado,71821,0,Não,44613,Não,0,0,0,0
E861-52CB,Whitney,Latore,Masculino,26,Algumas viagens,Tecnologia,37,California,Branco,3,Sistemas de informação,Gerente de análise,Solteiro,192073,1,Não,44613,Não,0,0,0,0
91C3-F892,Daryl,Whittlesea,Masculino,21,Algumas viagens,Tecnologia,24,California,Branco,2,Sistemas de informação,Cientista de dados,Casado,34024,2,Não,44616,Não,0,0,0,0
B6B9-E5BE,Land,Brigge,Masculino,21,Sem viagens,Tecnologia,20,California,Branco,3,Sistemas de informação,Cientista de dados,Solteiro,21454,0,Não,44619,Não,0,0,0,0
5C28-D944,Kaine,Izak,Masculino,18,Algumas viagens,Tecnologia,21,California,Branco,3,Ciência da Computação,Engenheiro de software,Casado,42946,0,Não,44622,Não,0,0,0,0
E8B6-8BAE,Stevie,Kinglesyd,Masculino,29,Algumas viagens,Vendas,18,Illinois,Branco,2,Economia,Executivo de vendas,Solteiro,225330,0,Não,44622,Sim,0,0,0,0
3A0A-B70A,Matteo,Bonallack,Masculino,18,Sem viagens,Tecnologia,4,California,Branco,3,Sistemas de informação,Engenheiro de software,Solteiro,32191,1,Não,44627,Não,0,0,0,0
812D-7475,Lucius,Plimmer,Masculino,20,Algumas viagens,Tecnologia,29,California,Branco,1,Ciência da Computação,Cientista de dados,Casado,20526,1,Não,44628,Não,0,0,0,0
38D7-6BB9,Amory,Gaskall,Masculino,49,Viajante frequente,Tecnologia,43,California,Branco,3,Ciência da Computação,Gerente de análise,Divorciado,368010,1,Não,44633,Não,0,0,0,0
28CA-379D,Adorne,Beatens,Feminino,19,Algumas viagens,Vendas,9,California,Branco,3,Marketing,Representante de vendas,Solteiro,21506,2,Não,44634,Não,0,0,0,0
7A23-F185,Ephraim,Biaggetti,Masculino,21,Sem viagens,Vendas,22,California,Branco,3,Marketing,Executivo de vendas,Divorciado,62828,1,Sim,44634,Não,0,0,0,0
598D-E3B4,Karlis,Brisard,Masculino,19,Sem viagens,Tecnologia,9,California,Branco,3,Sistemas de informação,Engenheiro de software,Solteiro,29798,0,Sim,44639,Sim,0,0,0,0
64C2-2806,Gareth,Oleksiak,Masculino,18,Algumas viagens,Tecnologia,35,California,Branco,5,Outro,Cientista de dados,Solteiro,36353,0,Não,44640,Não,0,0,0,0
6BC3-7371,Gussi,Rodrig,Feminino,18,Sem viagens,Vendas,34,Illinois,Branco,3,Marketing,Executivo de vendas,Solteiro,49100,0,Não,44641,Não,0,0,0,0
46E1-5086,Herculie,Wasielewicz,Não-binário,18,Algumas viagens,Vendas,4,New York,Branco,4,Marketing,Executivo de vendas,Solteiro,74515,3,Sim,44643,Não,0,0,0,0
4626-5168,Tades,Haggith,Masculino,18,Algumas viagens,Vendas,37,California,Branco,4,Marketing,Representante de vendas,Solteiro,32480,0,Não,44645,Não,0,0,0,0
AA6C-B0D6,Benedick,Lovekin,Masculino,25,Algumas viagens,Vendas,15,New York,Branco,1,Marketing,Executivo de vendas,Casado,118961,1,Não,44658,Não,0,0,0,0
EFF6-9543,Arvin,Brody,Masculino,21,Algumas viagens,Tecnologia,36,California,Branco,2,Ciência da Computação,Engenheiro de software,Solteiro,36431,0,Não,44661,Não,0,0,0,0
56D1-790E,Richmound,Chisnall,Masculino,39,Viajante frequente,Tecnologia,29,New York,Branco,3,Outro,Gerente de engenharia,Divorciado,273739,3,Sim,44663,Não,0,0,0,0
531D-788E,Durand,Boord,Masculino,21,Viajante frequente,Tecnologia,16,California,Branco,2,Ciência da Computação,Cientista de dados,Solteiro,42569,0,Não,44664,Sim,0,0,0,0
1480-131D,Marabel,Horney,Feminino,21,Viajante frequente,Vendas,9,California,Branco,3,Marketing,Representante de vendas,Divorciado,35770,1,Não,44665,Não,0,0,0,0
8700-828F,Marlo,McKim,Masculino,21,Algumas viagens,Tecnologia,42,New York,Branco,3,Ciência da Computação,Engenheiro de software,Divorciado,34257,3,Não,44667,Não,0,0,0,0
9C71-61AE,Lonnard,Wrathmell,Masculino,18,Algumas viagens,Tecnologia,32,New York,Branco,1,Ciência da Computação,Engenheiro de aprendizado de máquina,Solteiro,50660,1,Sim,44668,Sim,0,0,0,0
B77D-2FBD,Diannne,Real,Feminino,24,Algumas viagens,Vendas,11,California,Branco,3,Graduação Técnica,Executivo de vendas,Solteiro,58923,0,Não,44670,Não,0,0,0,0
5A8A-1547,Nora,Gittoes,Não-binário,19,Viajante frequente,Tecnologia,15,California,Branco,4,Estudos de Negócios,Engenheiro de software,Solteiro,77905,0,Não,44670,Não,0,0,0,0
7CFC-C4DA,Brant,Damper,Masculino,21,Algumas viagens,Tecnologia,44,California,Branco,2,Outro,Cientista de dados,Solteiro,32676,0,Sim,44671,Sim,0,0,0,0
A409-0113,Aurthur,Attoe,Masculino,27,Algumas viagens,Recursos Humanos,4,California,Branco,3,Marketing,RH parceiro de negócios,Solteiro,219195,1,Sim,44671,Não,0,0,0,0
543B-0EE5,Theodore,Parrington,Masculino,20,Algumas viagens,Tecnologia,39,New York,Branco,3,Outro,Engenheiro de software,Casado,20418,0,Não,44675,Não,0,0,0,0
4795-4D3F,Tammy,Flaws,Masculino,20,Algumas viagens,Tecnologia,18,California,Branco,4,Ciência da Computação,Cientista de dados,Casado,28544,1,Sim,44678,Não,0,0,0,0
BE54-B2AF,Nelia,Abramowitz,Feminino,20,Viajante frequente,Tecnologia,45,California,Branco,1,Ciência da Computação,Engenheiro de aprendizado de máquina,Casado,46714,1,Não,44679,Não,0,0,0,0
2114-EC1F,Elliott,Franciskiewicz,Masculino,32,Algumas viagens,Vendas,21,New York,Branco,4,Marketing,Executivo de vendas,Casado,106476,2,Não,44682,Não,0,0,0,0
CA98-86ED,Paulette,Albertson,Feminino,34,Viajante frequente,Tecnologia,1,California,Branco,1,Sistemas de informação,Engenheiro de aprendizado de máquina,Solteiro,178472,0,Sim,44688,Não,0,0,0,0
5DBA-93C9,Allys,Bourdice,Prefiro não dizer,21,Algumas viagens,Tecnologia,26,California,Branco,4,Ciência da Computação,Cientista de dados,Casado,21202,1,Não,44692,Não,0,0,0,0
C3C0-349E,Isac,Dreus,Masculino,45,Algumas viagens,Vendas,22,California,Branco,4,Marketing,Executivo de vendas,Casado,270302,0,Não,44694,Sim,0,0,0,0
CAA0-3971,Ives,Cranston,Masculino,22,Algumas viagens,Vendas,31,New York,Branco,1,Marketing,Executivo de vendas,Solteiro,51582,0,Não,44694,Não,0,0,0,0
32F1-6903,Mariya,Mattheus,Feminino,18,Viajante frequente,Tecnologia,10,Illinois,Branco,3,Ciência da Computação,Engenheiro de software,Solteiro,26960,3,Não,44698,Não,0,0,0,0
D186-CBF5,Ibby,Witcomb,Feminino,19,Algumas viagens,Vendas,21,New York,Branco,3,Marketing,Representante de vendas,Solteiro,33454,0,Sim,44700,Sim,0,0,0,0
E681-7B57,Durant,Ratley,Masculino,18,Viajante frequente,Tecnologia,26,California,Branco,2,Sistemas de informação,Cientista de dados,Solteiro,31532,0,Não,44703,Sim,0,0,0,0
14CF-051D,Prent,Salkeld,Masculino,19,Algumas viagens,Recursos Humanos,18,New York,Branco,4,Economia,Recrutador,Solteiro,20778,0,Não,44705,Não,0,0,0,0
6576-8773,Ash,Slamaker,Masculino,33,Viajante frequente,Tecnologia,24,New York,Branco,4,Ciência da Computação,Engenheiro de aprendizado de máquina,Divorciado,283171,1,Não,44705,Não,0,0,0,0
ECD4-3FF7,Kenyon,Fawltey,Masculino,19,Algumas viagens,Tecnologia,15,California,Branco,3,Ciência da Computação,Cientista de dados,Solteiro,58408,1,Sim,44712,Não,0,0,0,0
B727-FCF9,Evy,Bichener,Feminino,27,Algumas viagens,Tecnologia,36,California,Branco,3,Sistemas de informação,Gerente de engenharia,Casado,227477,0,Não,44719,Não,0,0,0,0
26A0-5791,Hayden,Yokelman,Masculino,21,Algumas viagens,Vendas,19,New York,Branco,4,Marketing,Representante de vendas,Casado,22696,1,Sim,44720,Não,0,0,0,0
CF4C-5525,Charleen,Wigsell,Feminino,20,Algumas viagens,Tecnologia,10,New York,Branco,5,Ciência da Computação,Engenheiro de software,Casado,32077,1,Não,44721,Não,0,0,0,0
F749-A0E8,Marie,Klehn,Feminino,19,Algumas viagens,Tecnologia,26,California,Branco,4,Sistemas de informação,Engenheiro de software,Solteiro,66119,0,Não,44724,Não,0,0,0,0
422B-53AC,Otis,Liquorish,Não-binário,29,Algumas viagens,Vendas,29,California,Branco,2,Marketing,Executivo de vendas,Solteiro,134537,0,Sim,44728,Não,0,0,0,0
AAD3-BCC1,Nikita,Pettis,Prefiro não dizer,18,Algumas viagens,Vendas,9,Illinois,Branco,3,Economia,Executivo de vendas,Solteiro,74515,0,Não,44731,Não,0,0,0,0
F245-F338,Jamie,Lavery,Feminino,18,Viajante frequente,Vendas,26,California,Branco,3,Economia,Executivo de vendas,Solteiro,62054,2,Não,44733,Não,0,0,0,0
921D-AE10,Greer,MacDearmaid,Feminino,46,Sem viagens,Vendas,24,California,Branco,4,Economia,Executivo de vendas,Solteiro,236103,0,Não,44733,Não,0,0,0,0
6280-B47F,Durward,Buzek,Masculino,25,Viajante frequente,Tecnologia,39,New York,Branco,4,Ciência da Computação,Engenheiro de software,Solteiro,26545,1,Sim,44733,Sim,0,0,0,0
00E4-3D60,Sherilyn,Girke,Feminino,30,Viajante frequente,Tecnologia,37,California,Branco,1,Estudos de Negócios,Cientista de dados,Solteiro,109778,0,Não,44735,Sim,0,0,0,0
E368-3CF3,Reinaldos,LAbbet,Masculino,18,Algumas viagens,Vendas,9,Illinois,Branco,4,Marketing,Representante de vendas,Solteiro,61582,0,Não,44736,Não,0,0,0,0
7B84-8387,Richardo,Lowres,Masculino,20,Algumas viagens,Tecnologia,4,California,Branco,4,Sistemas de informação,Cientista de dados,Solteiro,34954,0,Não,44736,Não,0,0,0,0
D380-A175,Fritz,St. Quintin,Masculino,18,Viajante frequente,Vendas,21,New York,Branco,4,Marketing,Representante de vendas,Solteiro,22889,1,Não,44737,Não,0,0,0,0
078D-B654,Cob,Cruikshank,Masculino,24,Algumas viagens,Tecnologia,1,California,Branco,4,Ciência da Computação,Engenheiro de software senior,Solteiro,113262,0,Não,44742,Não,0,0,0,0
F1A4-58F5,Blake,Duffrie,Masculino,19,Algumas viagens,Tecnologia,21,California,Branco,1,Ciência da Computação,Engenheiro de software senior,Solteiro,71551,1,Sim,44743,Não,0,0,0,0
D6AB-ED90,Pen,Glanister,Feminino,20,Sem viagens,Tecnologia,12,California,Branco,3,Sistemas de informação,Engenheiro de software,Solteiro,29329,0,Não,44745,Não,0,0,0,0
0D92-C1D0,Shandeigh,McCaster,Feminino,26,Algumas viagens,Tecnologia,43,Illinois,Branco,3,Outro,Engenheiro de aprendizado de máquina,Solteiro,125232,1,Não,44749,Não,0,0,0,0
A3AE-B510,Cameron,Spencook,Masculino,31,Algumas viagens,Tecnologia,28,California,Branco,4,Sistemas de informação,Gerente de engenharia,Solteiro,353335,1,Sim,44749,Não,0,0,0,0
C1BA-AB7C,Gorden,Ferriby,Masculino,27,Algumas viagens,Tecnologia,19,Illinois,Branco,4,Estudos de Negócios,Gerente de engenharia,Casado,118176,1,Não,44756,Não,0,0,0,0
FBAF-649F,Mathilda,Franchi,Feminino,19,Algumas viagens,Tecnologia,33,New York,Branco,3,Sistemas de informação,Engenheiro de aprendizado de máquina,Solteiro,53571,0,Sim,44758,Não,0,0,0,0
F45B-1442,Eddy,Dallaway,Masculino,29,Algumas viagens,Recursos Humanos,41,New York,Branco,3,Recursos Humanos,Executivo de RH,Casado,142773,0,Sim,44758,Não,0,0,0,0
